"InsetL [um]","ResFreq [GHz]","Freq [GHz]","ang_deg(Z(1,1)) []","mag(Z(1,1)) []"
45,300,268.75,1.49516088903153,24.5316215724735
45,300,269.375,1.49344506466452,24.7997735943218
45,300,270,1.4916389774102,25.0766129265094
45,300,270.625,1.48973646705271,25.3626674208539
45,300,271.25,1.48773080555223,25.6585070641093
45,300,271.875,1.48561463646405,25.9647482798819
45,300,272.5,1.48337990607558,26.2820587475781
45,300,273.125,1.48101778503485,26.6111628116769
45,300,273.75,1.47851857901875,26.9528475661699
45,300,274.375,1.47587162672038,27.3079697125821
45,300,275,1.47306518311274,27.6774633059307
45,300,275.625,1.47008628555808,28.0623485217438
45,300,276.25,1.46692059986281,28.463741599339
45,300,276.875,1.46355224280845,28.8828661425525
45,300,277.5,1.45996357699447,29.3210659896833
45,300,278.125,1.45613497297888,29.7798199003487
45,300,278.75,1.45204453265871,30.2607583490749
45,300,279.375,1.447667766545,30.7656827646753
45,300,280,1.44297721599356,31.2965876116831
45,300,280.625,1.43794200947355,31.8556857760801
45,300,281.25,1.43252733948753,32.4454377927325
45,300,281.875,1.42669384366832,33.0685855360862
45,300,282.5,1.42039686970052,33.7281910872651
45,300,283.125,1.41358559883101,34.4276815859958
45,300,283.75,1.40620199656512,35.1709009670177
45,300,284.375,1.39817955134032,35.9621695535005
45,300,285,1.38944175207647,36.8063525089254
45,300,285.625,1.37990024296239,37.7089380898475
45,300,286.25,1.36945257796471,38.6761264201096
45,300,286.875,1.35797947753003,39.7149289967883
45,300,287.5,1.34534146490255,40.8332781298816
45,300,288.125,1.33137472854631,42.0401436634674
45,300,288.75,1.31588601982485,43.345651049582
45,300,289.375,1.29864635179476,44.7611891960219
45,300,290,1.27938321840823,46.2994869210818
45,300,290.625,1.25777101109131,47.9746207651329
45,300,291.25,1.2334192887929,49.8018901993668
45,300,291.875,1.20585859443497,51.7974523891745
45,300,292.5,1.17452367765753,53.9775375933896
45,300,293.125,1.13873442004256,56.3569536269282
45,300,293.75,1.09767572284138,58.9464154911972
45,300,294.375,1.05037956943032,61.7479885572873
45,300,295,0.995716202221976,64.7476180745726
45,300,295.625,0.93240815043043,67.9034207865255
45,300,296.25,0.859092875406449,71.1284343032595
45,300,296.875,0.774481169410725,74.2676999677408
45,300,297.5,0.677695716194974,77.0743898178454
45,300,298.125,0.568900209662885,79.2056472891578
45,300,298.75,0.450036813990678,80.2906739211133
45,300,299.375,0.324480443563926,80.0775510484799
45,300,300,0.195644282439577,78.4648981423639
45,300,300.625,0.0674307264294941,75.4573174302779
45,300,301.25,-0.0554564404468526,71.2496241988579
45,300,301.875,-0.168904805433111,66.2181981806742
45,300,302.5,-0.270372124337595,60.7888991617173
45,300,303.125,-0.358915377204477,55.322452167552
45,300,303.75,-0.434757743000706,50.0680589505352
45,300,304.375,-0.498788885808239,45.1683588517557
45,300,305,-0.552175366727386,40.6860521881332
45,300,305.625,-0.596114471278561,36.6323758416094
45,300,306.25,-0.63170264031819,32.9893823786065
45,300,306.875,-0.659877793393683,29.7248727142007
45,300,307.5,-0.681402835078233,26.8014471636069
45,300,308.125,-0.696869016996256,24.1815525588059
45,300,308.75,-0.706706801550714,21.8300439823748
45,300,309.375,-0.71119765414383,19.7153006788192
45,300,310,-0.710483536561916,17.8095488106327
45,300,310.625,-0.704572693659517,16.0887794604888
45,300,311.25,-0.693341311342411,14.5324841715067
45,300,311.875,-0.676531253759371,13.1233308744639
45,300,312.5,-0.653744717113477,11.8468453556487
45,300,313.125,-0.624437599752637,10.6911304831493
45,300,313.75,-0.587915078681382,9.64663622768697
45,300,314.375,-0.543335804504774,8.70598080437467
45,300,315,-0.489735812331525,7.86381167556858
45,300,315.625,-0.42608982932466,7.11668019612235
45,300,316.25,-0.351434663592618,6.46288183656771
45,300,316.875,-0.265081257517996,5.90218526911943
45,300,317.5,-0.166926383866188,5.43534860390858
45,300,318.125,-0.0578247522603168,5.06332995819862
45,300,318.75,0.060105576940222,4.78619050707408
45,300,319.375,0.183448577051627,4.60188492870542
45,300,320,0.307888983428604,4.50535143092543
45,300,320.625,0.428986585388887,4.48834125671809
45,300,321.25,0.543008892567265,4.5401288026841
45,300,321.875,0.647460731289683,4.64879822574419
45,300,322.5,0.741168370093386,4.80257516717747
45,300,323.125,0.824032385999407,4.9907977743512
45,300,323.75,0.896658678117788,5.20440633383841
45,300,324.375,0.960022809837665,5.43604161023077
45,300,325,1.01522992525143,5.67990928945612
45,300,325.625,1.06336992010387,5.93154378786883
45,300,326.25,1.10544343156406,6.18755450593944
45,300,326.875,1.14233258882523,6.44539538963218
45,300,327.5,1.1747968323723,6.70317232209229
45,300,328.125,1.20348113427484,6.95948934787156
45,300,328.75,1.22892926746263,7.21332906988362
45,300,329.375,1.25159820598346,7.46396098091496
45,300,330,1.27187176165756,7.71087174182024
45,300,330.625,1.29007267737648,7.95371232593936
45,300,331.25,1.30647297381386,8.19225797166032
45,300,331.875,1.3213026213106,8.4263778055079
45,300,332.5,1.33475672252052,8.65601175288164
45,300,333.125,1.34700142331526,8.88115294372764
45,300,333.75,1.3581787625874,9.10183427008714
45,300,334.375,1.36841064862095,9.31811809024003
45,300,335,1.37780212202546,9.53008832606402
45,300,335.625,1.38644403823018,9.73784438754089
45,300,336.25,1.39441527845014,9.94149649761102
45,300,336.875,1.40178457753407,10.1411620942986
45,300,337.5,1.40861204011807,10.3369630645069
45,300,338.125,1.41495040265926,10.529023621962
45,300,338.75,1.42084608774051,10.7174686855079
45,300,339.375,1.42634008805693,10.902422647014
45,300,340,1.43146871030284,11.0840084432681
45,300,340.625,1.43626420342471,11.2623468653866
45,300,341.25,1.4407552911007,11.437556053962
45,300,341.875,1.44496762461736,11.6097511394712
45,300,342.5,1.44892416935128,11.7790439962107
45,300,343.125,1.45264553567944,11.9455430848125
45,300,343.75,1.45615026321714,12.1093533636793
45,300,344.375,1.45945506572569,12.2705762538177
45,300,345,1.46257504276714,12.4293096447926
45,300,345.625,1.46552386315357,12.5856479320842
45,300,346.25,1.4683139243974,12.7396820781463
45,300,346.875,1.47095649167886,12.891499691066
45,300,347.5,1.47346181928003,13.0411851159895
45,300,348.125,1.47583925696633,13.1888195354934
45,300,348.75,1.47809734340948,13.3344810758821
45,300,349.375,1.48024388842387,13.4782449170339
45,300,350,1.48228604552066,13.6201834039341
45,300,350.625,1.48423037606009,13.7603661584406
45,300,351.25,1.48608290609506,13.898860190158
45,300,351.875,1.4878491768413,14.0357300055576
45,300,352.5,1.48953428957711,14.171037714692
45,300,353.125,1.49114294566289,14.3048431350191
45,300,353.75,1.4926794822764,14.4372038919841
45,300,354.375,1.49414790437822,14.5681755161172
45,300,355,1.49555191335371,14.6978115364836
45,300,355.625,1.49689493271878,14.8261635703951
45,300,356.25,1.49818013122672,14.9532814093376
45,300,356.875,1.49941044367004,15.0792131011163
45,300,357.5,1.5005885896346,15.2040050282445
45,300,358.125,1.50171709043106,15.3277019826304
45,300,358.75,1.50279828440121,15.4503472366309
45,300,359.375,1.50383434077319,15.5719826105539
45,300,360,1.50482727221844,15.6926485367002
45,300,360.625,1.50577894624567,15.8123841200392
45,300,361.25,1.50669109555148,15.9312271956177
45,300,361.875,1.50756532743332,16.0492143828
45,300,362.5,1.50840313235905,16.1663811364371
45,300,363.125,1.50920589177662,16.2827617950604
45,300,363.75,1.50997488523837,16.3983896261941
45,300,364.375,1.51071129690653,16.513296868873
45,300,365,1.5114162214994,16.6275147734525
45,300,365.625,1.51209066973153,16.7410736387889
45,300,366.25,1.51273557329574,16.854002846867
45,300,366.875,1.51335178943022,16.9663308949435
45,300,367.5,1.51394010510928,17.0780854252723
45,300,368.125,1.51450124089324,17.1892932524716
45,300,368.75,1.51503585446889,17.2999803885879
45,300,369.375,1.51554454390978,17.4101720659075
45,300,370,1.51602785068236,17.5198927575615
45,300,370.625,1.51648626242212,17.6291661959658
45,300,371.25,1.51692021550188,17.7380153891344
45,300,371.875,1.51733009741211,17.8464626348992
45,300,372.5,1.51771624897233,17.9545295330676
45,300,373.125,1.51807896639048,18.0622369955463
45,300,373.75,1.51841850318656,18.1696052544556
45,300,374.375,1.51873507199523,18.2766538682588
45,300,375,1.51902884626156,18.3834017259283
