"InsetL [um]","ResFreq [GHz]","Freq [GHz]","dB(S(1,1)) []"
65,300,143.75,-0.0913262617596853
65,300,144.375,-0.0915814145484951
65,300,145,-0.0918369543163063
65,300,145.625,-0.0920929268838433
65,300,146.25,-0.0923493778656811
65,300,146.875,-0.0926063526908171
65,300,147.5,-0.0928638966232138
65,300,148.125,-0.0931220547824052
65,300,148.75,-0.0933808721641145
65,300,149.375,-0.0936403936609968
65,300,150,-0.0939006640834992
65,300,150.625,-0.0941617281808457
65,300,151.25,-0.0944236306622682
65,300,151.875,-0.0946864162184037
65,300,152.5,-0.0949501295429913
65,300,153.125,-0.0952148153548575
65,300,153.75,-0.0954805184202487
65,300,154.375,-0.0957472835755186
65,300,155,-0.0960151557502781
65,300,155.625,-0.0962841799909771
65,300,156.25,-0.0965544014850264
65,300,156.875,-0.0968258655854646
65,300,157.5,-0.0970986178362518
65,300,158.125,-0.0973727039982269
65,300,158.75,-0.0976481700758006
65,300,159.375,-0.0979250623444227
65,300,160,-0.0982034273789154
65,300,160.625,-0.0984833120827159
65,300,161.25,-0.0987647637181227
65,300,161.875,-0.0990478299376012
65,300,162.5,-0.0993325588162513
65,300,163.125,-0.0996189988855235
65,300,163.75,-0.0999071991682567
65,300,164.375,-0.100197209215156
65,300,165,-0.100489079142837
65,300,165.625,-0.100782859673516
65,300,166.25,-0.101078602176503
65,300,166.875,-0.101376358711618
65,300,167.5,-0.10167618207469
65,300,168.125,-0.10197812584529
65,300,168.75,-0.102282244436881
65,300,169.375,-0.102588593149569
65,300,170,-0.102897228225644
65,300,170.625,-0.103208206908178
65,300,171.25,-0.103521587502879
65,300,171.875,-0.103837429443496
65,300,172.5,-0.104155793361041
65,300,173.125,-0.104476741157207
65,300,173.75,-0.104800336082235
65,300,174.375,-0.105126642817727
65,300,175,-0.105455727564745
65,300,175.625,-0.105787658137699
65,300,176.25,-0.106122504064574
65,300,176.875,-0.106460336693995
65,300,177.5,-0.106801229309824
65,300,178.125,-0.107145257253993
65,300,178.75,-0.107492498058318
65,300,179.375,-0.107843031586186
65,300,180,-0.108196940185107
65,300,180.625,-0.108554308851188
65,300,181.25,-0.108915225406751
65,300,181.875,-0.109279780692452
65,300,182.5,-0.109648068775454
65,300,183.125,-0.110020187175333
65,300,183.75,-0.110396237109658
65,300,184.375,-0.110776323761487
65,300,185,-0.111160556571143
65,300,185.625,-0.111549049555164
65,300,186.25,-0.11194192165555
65,300,186.875,-0.11233929712292
65,300,187.5,-0.112741305937727
65,300,188.125,-0.113148084274179
65,300,188.75,-0.113559775012309
65,300,189.375,-0.113976528304291
65,300,190,-0.114398502202162
65,300,190.625,-0.114825863355077
65,300,191.25,-0.115258787785564
65,300,191.875,-0.115697461755688
65,300,192.5,-0.116142082735819
65,300,193.125,-0.116592860490776
65,300,193.75,-0.117050018300546
65,300,194.375,-0.117513794335756
65,300,195,-0.117984443211509
65,300,195.625,-0.118462237747449
65,300,196.25,-0.118947470966833
65,300,196.875,-0.119440458373523
65,300,197.5,-0.119941540553038
65,300,198.125,-0.120451086152662
65,300,198.75,-0.120969495306409
65,300,199.375,-0.121497203583726
65,300,200,-0.122034686556985
65,300,200.625,-0.122582465102676
65,300,201.25,-0.123141111575717
65,300,201.875,-0.123711257026888
65,300,202.5,-0.124293599671344
65,300,203.125,-0.124888914863977
65,300,203.75,-0.125498066897491
65,300,204.375,-0.126122023015122
65,300,205,-0.12676187012701
65,300,205.625,-0.127418834843216
65,300,206.25,-0.128094307596312
65,300,206.875,-0.128789871833455
65,300,207.5,-0.129507339527889
65,300,208.125,-0.13024879461407
65,300,208.75,-0.131016646418678
65,300,209.375,-0.131813695782693
65,300,210,-0.132643217404659
65,300,210.625,-0.13350906306318
65,300,211.25,-0.134415791912347
65,300,211.875,-0.1353688361519
65,300,212.5,-0.136374713292
65,300,213.125,-0.137441300306566
65,300,213.75,-0.138578190706383
65,300,214.375,-0.139797163711394
65,300,215,-0.141112806370363
65,300,215.625,-0.142543346313066
65,300,216.25,-0.144111777270925
65,300,216.875,-0.145847395162376
65,300,217.5,-0.14778791458314
65,300,218.125,-0.149982411064749
65,300,218.75,-0.152495442166958
65,300,219.375,-0.155412847903426
65,300,220,-0.158849914277143
65,300,220.625,-0.162962755524239
65,300,221.25,-0.167963748625055
65,300,221.875,-0.174141070402761
65,300,222.5,-0.181879247987311
65,300,223.125,-0.191668024053144
65,300,223.75,-0.204061494886804
65,300,224.375,-0.219493624692582
65,300,225,-0.237774615664964
65,300,225.625,-0.25713273828989
65,300,226.25,-0.273320858741427
65,300,226.875,-0.280696007138126
65,300,227.5,-0.276336641384102
65,300,228.125,-0.262890093049368
65,300,228.75,-0.245910996043287
65,300,229.375,-0.229716894014276
65,300,230,-0.216191431413991
65,300,230.625,-0.205613091644708
65,300,231.25,-0.197603268317526
65,300,231.875,-0.191638784553561
65,300,232.5,-0.187246195358942
65,300,233.125,-0.184049274880992
65,300,233.75,-0.181763986442605
65,300,234.375,-0.180180016245355
65,300,235,-0.179142336669109
65,300,235.625,-0.17853634336758
65,300,236.25,-0.178276765410146
65,300,236.875,-0.178299647821139
65,300,237.5,-0.17855662104042
65,300,238.125,-0.179010810491138
65,300,238.75,-0.179633905268138
65,300,239.375,-0.180404043183569
65,300,240,-0.181304272221678
65,300,240.625,-0.182321421373614
65,300,241.25,-0.183445264476625
65,300,241.875,-0.184667895603446
65,300,242.5,-0.185983258610167
65,300,243.125,-0.187386790090245
65,300,243.75,-0.188875146555544
65,300,244.375,-0.190445994773859
65,300,245,-0.192097849918643
65,300,245.625,-0.193829950265068
65,300,246.25,-0.195642160096178
65,300,246.875,-0.197534894605758
65,300,247.5,-0.199509062136197
65,300,248.125,-0.201566020233521
65,300,248.75,-0.203707542852782
65,300,249.375,-0.205935796685351
65,300,250,-0.208253325063285
65,300,250.625,-0.210663038265694
65,300,251.25,-0.213168209337861
65,300,251.875,-0.215772474757411
65,300,252.5,-0.218479839458885
65,300,253.125,-0.221294685870889
65,300,253.75,-0.224221786736906
65,300,254.375,-0.22726632158905
65,300,255,-0.230433896828386
65,300,255.625,-0.233730569440181
65,300,256.25,-0.237162874440603
65,300,256.875,-0.240737856215795
65,300,257.5,-0.244463103976904
65,300,258.125,-0.248346791617754
65,300,258.75,-0.252397722326887
65,300,259.375,-0.256625378374566
65,300,260,-0.261039976569648
65,300,260.625,-0.265652529962535
65,300,261.25,-0.270474916460977
65,300,261.875,-0.275519955126662
65,300,262.5,-0.280801491035408
65,300,263.125,-0.286334489713995
65,300,263.75,-0.292135142316166
65,300,264.375,-0.29822098287174
65,300,265,-0.304611019140703
65,300,265.625,-0.311325878833313
65,300,266.25,-0.318387973223047
65,300,266.875,-0.325821680488966
65,300,267.5,-0.333653551485512
65,300,268.125,-0.341912541060791
65,300,268.75,-0.350630268540818
65,300,269.375,-0.359841311581216
65,300,270,-0.36958353827652
65,300,270.625,-0.379898483231557
65,300,271.25,-0.390831774264598
65,300,271.875,-0.402433617559277
65,300,272.5,-0.41475935044929
65,300,273.125,-0.427870072653521
65,300,273.75,-0.441833368736722
65,300,274.375,-0.456724136922781
65,300,275,-0.472625542222171
65,300,275.625,-0.489630115260967
65,300,276.25,-0.507841022351882
65,300,276.875,-0.52737353739785
65,300,277.5,-0.548356752379039
65,300,278.125,-0.570935570712247
65,300,278.75,-0.595273037026426
65,300,279.375,-0.621553068296857
65,300,280,-0.649983665368281
65,300,280.625,-0.680800701366475
65,300,281.25,-0.714272405235217
65,300,281.875,-0.75070468577762
65,300,282.5,-0.790447475590498
65,300,283.125,-0.833902317045653
65,300,283.75,-0.881531466437682
65,300,284.375,-0.933868860761284
65,300,285,-0.991533378443182
65,300,285.625,-1.05524493615297
65,300,286.25,-1.12584410567005
65,300,286.875,-1.20431611707961
65,300,287.5,-1.29182034976551
65,300,288.125,-1.38972671740039
65,300,288.75,-1.49966074983327
65,300,289.375,-1.62355969405144
65,300,290,-1.7637426407139
65,300,290.625,-1.92299859234454
65,300,291.25,-2.10469761197309
65,300,291.875,-2.31293185933109
65,300,292.5,-2.55269564321936
65,300,293.125,-2.83011693105751
65,300,293.75,-3.15275762783899
65,300,294.375,-3.53000734410172
65,300,295,-3.97360700839231
65,300,295.625,-4.49835740944898
65,300,296.25,-5.12309803803742
65,300,296.875,-5.87208858740318
65,300,297.5,-6.77698635527732
65,300,298.125,-7.87963017838942
65,300,298.75,-9.23547124556042
65,300,299.375,-10.9149142878789
65,300,300,-12.9853988572572
65,300,300.625,-15.3824819929813
65,300,301.25,-17.3537187258649
65,300,301.875,-17.1502309824733
65,300,302.5,-15.0204875353019
65,300,303.125,-12.6699208261646
65,300,303.75,-10.6783738904216
65,300,304.375,-9.06824386781896
65,300,305,-7.76790448615287
65,300,305.625,-6.70903276408245
65,300,306.25,-5.83864054544156
65,300,306.875,-5.11688193941061
65,300,307.5,-4.51363181885209
65,300,308.125,-4.0058136275038
65,300,308.75,-3.57551371998853
65,300,309.375,-3.20866378397411
65,300,310,-2.89410637755767
65,300,310.625,-2.6229183907739
65,300,311.25,-2.38791150111863
65,300,311.875,-2.18325709013235
65,300,312.5,-2.0042007533233
65,300,313.125,-1.84684261004534
65,300,313.75,-1.70796673149643
65,300,314.375,-1.58490771138425
65,300,315,-1.47544561424309
65,300,315.625,-1.37772278677768
65,300,316.25,-1.29017763137414
65,300,316.875,-1.2114916194484
65,300,317.5,-1.14054669536757
65,300,318.125,-1.07639087571552
65,300,318.75,-1.01821034298147
65,300,319.375,-0.965306709034125
65,300,320,-0.91707841192216
65,300,320.625,-0.873005431412728
65,300,321.25,-0.83263668031446
65,300,321.875,-0.795579561994361
65,300,322.5,-0.76149128855901
65,300,323.125,-0.730071635696021
65,300,323.75,-0.701056874295901
65,300,324.375,-0.674214669605359
65,300,325,-0.649339778792945
65,300,325.625,-0.626250409734035
65,300,326.25,-0.604785129315197
65,300,326.875,-0.584800229988689
65,300,327.5,-0.566167479740367
65,300,328.125,-0.548772193897344
65,300,328.75,-0.532511577944447
65,300,329.375,-0.517293299249061
65,300,330,-0.503034252713241
65,300,330.625,-0.489659491196368
65,300,331.25,-0.477101296332021
65,300,331.875,-0.465298369298717
65,300,332.5,-0.454195124354605
65,300,333.125,-0.443741070639058
65,300,333.75,-0.433890269981245
65,300,334.375,-0.424600860319653
65,300,335,-0.415834635894311
65,300,335.625,-0.407556676678117
65,300,336.25,-0.399735020610279
65,300,336.875,-0.392340373118151
65,300,337.5,-0.385345849193676
65,300,338.125,-0.378726743950649
65,300,338.75,-0.372460328149501
65,300,339.375,-0.366525665652704
65,300,340,-0.360903450180294
65,300,340.625,-0.355575859082243
65,300,341.25,-0.350526422141895
65,300,341.875,-0.345739903679764
65,300,342.5,-0.341202196446723
65,300,343.125,-0.336900225984713
65,300,343.75,-0.332821864296556
65,300,344.375,-0.328955851807827
65,300,345,-0.325291726726397
65,300,345.625,-0.321819761011604
65,300,346.25,-0.318530902257788
65,300,346.875,-0.315416720877606
65,300,347.5,-0.312469362041071
65,300,348.125,-0.309681501888009
65,300,348.75,-0.307046307585544
65,300,349.375,-0.304557400849825
65,300,350,-0.302208824592738
65,300,350.625,-0.299995012391163
65,300,351.25,-0.297910760508614
65,300,351.875,-0.295951202227731
65,300,352.5,-0.294111784277353
65,300,353.125,-0.292388245160243
65,300,353.75,-0.290776595207395
65,300,354.375,-0.289273098202498
65,300,355,-0.287874254435766
65,300,355.625,-0.286576785060328
65,300,356.25,-0.285377617636735
65,300,356.875,-0.284273872762349
65,300,357.5,-0.283262851692219
65,300,358.125,-0.28234202486693
65,300,358.75,-0.281509021270944
65,300,359.375,-0.280761618551962
65,300,360,-0.28009773383833
65,300,360.625,-0.279515415197278
65,300,361.25,-0.279012833681879
65,300,361.875,-0.278588275919378
65,300,362.5,-0.278240137197664
65,300,363.125,-0.277966915010563
65,300,363.75,-0.277767203025978
65,300,364.375,-0.277639685444004
65,300,365,-0.277583131715096
65,300,365.625,-0.277596391590702
65,300,366.25,-0.277678390481296
65,300,366.875,-0.27782812509874
65,300,367.5,-0.278044659361801
65,300,368.125,-0.278327120545476
65,300,368.75,-0.278674695656287
65,300,369.375,-0.27908662801715
65,300,370,-0.279562214046826
65,300,370.625,-0.280100800220058
65,300,371.25,-0.280701780195666
65,300,371.875,-0.281364592100833
65,300,372.5,-0.282088715960841
65,300,373.125,-0.282873671264139
65,300,373.75,-0.283719014653711
65,300,374.375,-0.284624337736093
65,300,375,-0.285589265000337
70,300,125,-0.0828416761917187
70,300,125.625,-0.0830974064195664
70,300,126.25,-0.0833522763260916
70,300,126.875,-0.0836063345492234
70,300,127.5,-0.0838596289361324
70,300,128.125,-0.0841122065731119
70,300,128.75,-0.084364113814737
70,300,129.375,-0.0846153963122734
70,300,130,-0.0848660990413944
70,300,130.625,-0.0851162663292793
70,300,131.25,-0.0853659418810654
70,300,131.875,-0.0856151688057347
70,300,132.5,-0.0858639896414412
70,300,133.125,-0.0861124463803286
70,300,133.75,-0.0863605804928574
70,300,134.375,-0.0866084329516733
70,300,135,-0.0868560442550552
70,300,135.625,-0.0871034544499644
70,300,136.25,-0.087350703154731
70,300,136.875,-0.0875978295813858
70,300,137.5,-0.0878448725576927
70,300,138.125,-0.0880918705489191
70,300,138.75,-0.088338861679297
70,300,139.375,-0.0885858837533208
70,300,140,-0.0888329742768
70,300,140.625,-0.0890801704777591
70,300,141.25,-0.0893275093271926
70,300,141.875,-0.0895750275597041
70,300,142.5,-0.0898227616940491
70,300,143.125,-0.0900707480536413
70,300,143.75,-0.0903190227869946
70,300,144.375,-0.090567621888201
70,300,145,-0.0908165812174124
70,300,145.625,-0.0910659365213934
70,300,146.25,-0.0913157234541644
70,300,146.875,-0.0915659775977716
70,300,147.5,-0.0918167344832054
70,300,148.125,-0.0920680296115291
70,300,148.75,-0.0923198984752157
70,300,149.375,-0.0925723765797656
70,300,150,-0.0928254994656229
70,300,150.625,-0.0930793027304409
70,300,151.25,-0.0933338220517269
70,300,151.875,-0.0935890932099291
70,300,152.5,-0.0938451521120131
70,300,153.125,-0.0941020348155341
70,300,153.75,-0.0943597775533334
70,300,154.375,-0.0946184167588473
70,300,155,-0.094877989092117
70,300,155.625,-0.0951385314665733
70,300,156.25,-0.0954000810766246
70,300,156.875,-0.0956626754261612
70,300,157.5,-0.0959263523580432
70,300,158.125,-0.0961911500846124
70,300,158.75,-0.0964571072193927
70,300,159.375,-0.0967242628099978
70,300,160,-0.0969926563723925
70,300,160.625,-0.0972623279266139
70,300,161.25,-0.0975333180340406
70,300,161.875,-0.0978056678363897
70,300,162.5,-0.0980794190965282
70,300,163.125,-0.0983546142412753
70,300,163.75,-0.0986312964063678
70,300,164.375,-0.0989095094837365
70,300,165,-0.0991892981713239
70,300,165.625,-0.0994707080256143
70,300,166.25,-0.0997537855171476
70,300,166.875,-0.100038578089241
70,300,167.5,-0.100325134220178
70,300,168.125,-0.10061350348924
70,300,168.75,-0.100903736646822
70,300,169.375,-0.101195885689053
70,300,170,-0.101490003937312
70,300,170.625,-0.101786146123073
70,300,171.25,-0.10208436847857
70,300,171.875,-0.102384728833847
70,300,172.5,-0.102687286720736
70,300,173.125,-0.102992103484491
70,300,173.75,-0.103299242403773
70,300,174.375,-0.103608768819794
70,300,175,-0.103920750275593
70,300,175.625,-0.104235256666383
70,300,176.25,-0.10455236040215
70,300,176.875,-0.104872136583767
70,300,177.5,-0.105194663194036
70,300,178.125,-0.105520021305263
70,300,178.75,-0.105848295305139
70,300,179.375,-0.106179573142982
70,300,180,-0.106513946598581
70,300,180.625,-0.10685151157624
70,300,181.25,-0.107192368426918
70,300,181.875,-0.10753662230178
70,300,182.5,-0.107884383540907
70,300,183.125,-0.108235768101427
70,300,183.75,-0.108590898029959
70,300,184.375,-0.1089499019849
70,300,185,-0.109312915814975
70,300,185.625,-0.10968008320135
70,300,186.25,-0.110051556371688
70,300,186.875,-0.110427496895911
70,300,187.5,-0.110808076574848
70,300,188.125,-0.111193478434731
70,300,188.75,-0.111583897842672
70,300,189.375,-0.111979543760617
70,300,190,-0.112380640158276
70,300,190.625,-0.112787427609051
70,300,191.25,-0.11320016509698
70,300,191.875,-0.113619132067923
70,300,192.5,-0.114044630763989
70,300,193.125,-0.114476988887508
70,300,193.75,-0.114916562649498
70,300,194.375,-0.115363740268117
70,300,195,-0.115818945995442
70,300,195.625,-0.116282644766554
70,300,196.25,-0.116755347584099
70,300,196.875,-0.117237617775256
70,300,197.5,-0.117730078287211
70,300,198.125,-0.118233420223621
70,300,198.75,-0.118748412869978
70,300,199.375,-0.119275915512609
70,300,200,-0.119816891427784
70,300,200.625,-0.120372424508262
70,300,201.25,-0.120943739110181
70,300,201.875,-0.121532223851456
70,300,202.5,-0.122139460283583
70,300,203.125,-0.122767257606183
70,300,203.75,-0.12341769491619
70,300,204.375,-0.124093172907259
70,300,205,-0.124796477495041
70,300,205.625,-0.125530858589877
70,300,206.25,-0.126300128239226
70,300,206.875,-0.127108783715291
70,300,207.5,-0.127962162968093
70,300,208.125,-0.128866642399841
70,300,208.75,-0.129829890432346
70,300,209.375,-0.130861195257169
70,300,210,-0.131971892099223
70,300,210.625,-0.13317592520953
70,300,211.25,-0.134490594003737
70,300,211.875,-0.135937553334936
70,300,212.5,-0.137544167909118
70,300,213.125,-0.139345364902753
70,300,213.75,-0.141386193643731
70,300,214.375,-0.143725396262898
70,300,215,-0.146440430846652
70,300,215.625,-0.149634581555918
70,300,216.25,-0.153447040825012
70,300,216.875,-0.158067113592161
70,300,217.5,-0.16375377663611
70,300,218.125,-0.17086107870938
70,300,218.75,-0.179866384572064
70,300,219.375,-0.191387128750217
70,300,220,-0.20614039850729
70,300,220.625,-0.22472679080142
70,300,221.25,-0.247002545244513
70,300,221.875,-0.270819815988356
70,300,222.5,-0.290748093228678
70,300,223.125,-0.299375600305224
70,300,223.75,-0.292870335894686
70,300,224.375,-0.274877128619732
70,300,225,-0.252761041393324
70,300,225.625,-0.232012934664664
70,300,226.25,-0.214857745999915
70,300,226.875,-0.201493431125149
70,300,227.5,-0.191349919911665
70,300,228.125,-0.183725599296328
70,300,228.75,-0.178010420565033
70,300,229.375,-0.173730387145405
70,300,230,-0.170532925687956
70,300,230.625,-0.168159699927588
70,300,231.25,-0.166421724514577
70,300,231.875,-0.165180049917807
70,300,232.5,-0.164331670199788
70,300,233.125,-0.163799488575629
70,300,233.75,-0.163525224350609
70,300,234.375,-0.163464392682812
70,300,235,-0.163582730858029
70,300,235.625,-0.16385363351363
70,300,236.25,-0.164256294781345
70,300,236.875,-0.164774349322498
70,300,237.5,-0.165394868517579
70,300,238.125,-0.166107611877487
70,300,238.75,-0.166904463653258
70,300,239.375,-0.167779005150491
70,300,240,-0.16872618744642
70,300,240.625,-0.169742079098409
70,300,241.25,-0.170823670386203
70,300,241.875,-0.171968720562755
70,300,242.5,-0.173175638118303
70,300,243.125,-0.174443386611751
70,300,243.75,-0.17577141047991
70,300,244.375,-0.177159576599479
70,300,245,-0.178608128387309
70,300,245.625,-0.180117649979441
70,300,246.25,-0.181689038598171
70,300,246.875,-0.183323483648231
70,300,247.5,-0.185022451413878
70,300,248.125,-0.186787674484211
70,300,248.75,-0.188621145233182
70,300,249.375,-0.190525112837701
70,300,250,-0.192502083442146
70,300,250.625,-0.194554823178507
70,300,251.25,-0.196686363833903
70,300,251.875,-0.198900011026196
70,300,252.5,-0.201199354806932
70,300,253.125,-0.203588282662057
70,300,253.75,-0.206070994926447
70,300,254.375,-0.208652022670512
70,300,255,-0.211336248157033
70,300,255.625,-0.214128928005543
70,300,256.25,-0.21703571924072
70,300,256.875,-0.220062708441959
70,300,257.5,-0.223216444253892
70,300,258.125,-0.226503973563621
70,300,258.75,-0.229932881700605
70,300,259.375,-0.233511337070467
70,300,260,-0.23724814069598
70,300,260.625,-0.241152781208028
70,300,261.25,-0.245235495908356
70,300,261.875,-0.249507338615754
70,300,262.5,-0.253980255110234
70,300,263.125,-0.258667167107925
70,300,263.75,-0.263582065835717
70,300,264.375,-0.268740116432129
70,300,265,-0.274157774583589
70,300,265.625,-0.279852917017762
70,300,266.25,-0.285844987723019
70,300,266.875,-0.292155162052565
70,300,267.5,-0.298806531210704
70,300,268.125,-0.305824310016724
70,300,268.75,-0.313236071310742
70,300,269.375,-0.321072010919036
70,300,270,-0.329365247751213
70,300,270.625,-0.338152164378425
70,300,271.25,-0.347472794366141
70,300,271.875,-0.357371263737535
70,300,272.5,-0.367896295262487
70,300,273.125,-0.379101785849425
70,300,273.75,-0.39104746922085
70,300,274.375,-0.403799678350474
70,300,275,-0.417432224919999
70,300,275.625,-0.432027416429221
70,300,276.25,-0.447677235704013
70,300,276.875,-0.464484712569929
70,300,277.5,-0.482565523616797
70,300,278.125,-0.502049863553106
70,300,278.75,-0.523084640995618
70,300,279.375,-0.545836063113593
70,300,280,-0.570492687928867
70,300,280.625,-0.597269041005959
70,300,281.25,-0.626409915704563
70,300,281.875,-0.658195504338802
70,300,282.5,-0.692947543079509
70,300,283.125,-0.731036698296808
70,300,283.75,-0.772891478926109
70,300,284.375,-0.819009031791355
70,300,285,-0.869968269095256
70,300,285.625,-0.926445895262628
70,300,286.25,-0.989236051459819
70,300,286.875,-1.059274490007
70,300,287.5,-1.13766843980572
70,300,288.125,-1.2257336433034
70,300,288.75,-1.32504045463925
70,300,289.375,-1.43747141071755
70,300,290,-1.56529334894309
70,300,290.625,-1.71124797593396
70,300,291.25,-1.87866581616516
70,300,291.875,-2.07160969872598
70,300,292.5,-2.29505534381208
70,300,293.125,-2.55511805922267
70,300,293.75,-2.85933569110008
70,300,294.375,-3.21701788337794
70,300,295,-3.63966811927893
70,300,295.625,-4.14147214852315
70,300,296.25,-4.73980881994028
70,300,296.875,-5.455634193624
70,300,297.5,-6.31329348476507
70,300,298.125,-7.33846246810221
70,300,298.75,-8.55044210392496
70,300,299.375,-9.93817886907323
70,300,300,-11.3950982111386
70,300,300.625,-12.5948323491187
70,300,301.25,-12.9873216400107
70,300,301.875,-12.322411812694
70,300,302.5,-11.0129666411135
70,300,303.125,-9.57002372210899
70,300,303.75,-8.24188851779985
70,300,304.375,-7.09652000127874
70,300,305,-6.13183194228742
70,300,305.625,-5.32532765805555
70,300,306.25,-4.65147998167015
70,300,306.875,-4.08707957876541
70,300,307.5,-3.61248359259098
70,300,308.125,-3.2115345747558
70,300,308.75,-2.87109909010464
70,300,309.375,-2.58054882875679
70,300,310,-2.33128841348497
70,300,310.625,-2.11635663428546
70,300,311.25,-1.93010071915317
70,300,311.875,-1.76791459505623
70,300,312.5,-1.62603030092803
70,300,313.125,-1.50135239690515
70,300,313.75,-1.39132666430838
70,300,314.375,-1.29383594306726
70,300,315,-1.20711736125631
70,300,315.625,-1.12969640210251
70,300,316.25,-1.06033422484891
70,300,316.875,-0.997985431429678
70,300,317.5,-0.941764082678096
70,300,318.125,-0.890916246729522
70,300,318.75,-0.844797735620315
70,300,319.375,-0.802855976483802
70,300,320,-0.76461518950098
70,300,320.625,-0.729664220360536
70,300,321.25,-0.697646511753526
70,300,321.875,-0.66825180517018
70,300,322.5,-0.641209247778343
70,300,323.125,-0.616281644683885
70,300,323.75,-0.5932606484366
70,300,324.375,-0.571962718356117
70,300,325,-0.552225714503277
70,300,325.625,-0.533906016759972
70,300,326.25,-0.516876079932491
70,300,326.875,-0.501022352166013
70,300,327.5,-0.486243497111261
70,300,328.125,-0.472448870888611
70,300,328.75,-0.459557213473902
70,300,329.375,-0.4474955210943
70,300,330,-0.436198071895334
70,300,330.625,-0.425605581776369
70,300,331.25,-0.415664471092978
70,300,331.875,-0.406326226051579
70,300,332.5,-0.397546841201878
70,300,333.125,-0.389286331568223
70,300,333.75,-0.381508304734032
70,300,334.375,-0.374179584669525
70,300,335,-0.3672698803259
70,300,335.625,-0.360751493051154
70,300,336.25,-0.354599057749517
70,300,336.875,-0.348789313436201
70,300,337.5,-0.343300899455029
70,300,338.125,-0.338114174147745
70,300,338.75,-0.333211053206036
70,300,339.375,-0.328574865313239
70,300,340,-0.324190223003231
70,300,340.625,-0.320042906937909
70,300,341.25,-0.316119762039007
70,300,341.875,-0.312408604111303
70,300,342.5,-0.308898135767272
70,300,343.125,-0.305577870612301
70,300,343.75,-0.302438064778423
70,300,344.375,-0.299469655005835
70,300,345,-0.296664202568081
70,300,345.625,-0.294013842420642
70,300,346.25,-0.291511237025637
70,300,346.875,-0.28914953436894
70,300,347.5,-0.286922329741594
70,300,348.125,-0.284823630905886
70,300,348.75,-0.282847826309134
70,300,349.375,-0.280989656045482
70,300,350,-0.279244185298852
70,300,350.625,-0.277606780029079
70,300,351.25,-0.276073084688772
70,300,351.875,-0.274639001780882
70,300,352.5,-0.273300673086832
70,300,353.125,-0.272054462412711
70,300,353.75,-0.270896939716575
70,300,354.375,-0.269824866493862
70,300,355,-0.268835182310024
70,300,355.625,-0.267924992380733
70,300,356.25,-0.267091556109483
70,300,356.875,-0.266332276501341
70,300,357.5,-0.26564469037926
70,300,358.125,-0.265026459336343
70,300,358.75,-0.264475361363753
70,300,359.375,-0.26398928309936
70,300,360,-0.263566212647481
70,300,360.625,-0.263204232924286
70,300,361.25,-0.262901515487729
70,300,361.875,-0.262656314814321
70,300,362.5,-0.26246696298845
70,300,363.125,-0.262331864772827
70,300,363.75,-0.262249493031396
70,300,364.375,-0.262218384478354
70,300,365,-0.262237135729163
70,300,365.625,-0.262304399631447
70,300,366.25,-0.262418881855329
70,300,366.875,-0.262579337724558
70,300,367.5,-0.262784569271091
70,300,368.125,-0.263033422497223
70,300,368.75,-0.263324784830577
70,300,369.375,-0.263657582758351
70,300,370,-0.264030779628204
70,300,370.625,-0.264443373604201
70,300,371.25,-0.264894395766946
70,300,371.875,-0.265382908347901
70,300,372.5,-0.265908003088571
70,300,373.125,-0.2664687997159
70,300,373.75,-0.267064444525784
70,300,374.375,-0.267694109067226
70,300,375,-0.268356988920119
75,300,125,-0.0714145550547434
75,300,125.625,-0.0716475745495121
75,300,126.25,-0.0718803519755989
75,300,126.875,-0.0721129312427687
75,300,127.5,-0.0723453558536319
75,300,128.125,-0.0725776689323003
75,300,128.75,-0.072809913252634
75,300,129.375,-0.0730421312661825
75,300,130,-0.0732743651298341
75,300,130.625,-0.0735066567332035
75,300,131.25,-0.0737390477258188
75,300,131.875,-0.0739715795441267
75,300,132.5,-0.0742042934383725
75,300,133.125,-0.0744372304993749
75,300,133.75,-0.0746704316852512
75,300,134.375,-0.0749039378481199
75,300,135,-0.0751377897608339
75,300,135.625,-0.0753720281437714
75,300,136.25,-0.0756066936917584
75,300,136.875,-0.0758418271010872
75,300,137.5,-0.0760774690968097
75,300,138.125,-0.0763136604601889
75,300,138.75,-0.0765504420564991
75,300,139.375,-0.0767878548631321
75,300,140,-0.0770259399981072
75,300,140.625,-0.0772647387490049
75,300,141.25,-0.0775042926024064
75,300,141.875,-0.077744643273896
75,300,142.5,-0.0779858327386549
75,300,143.125,-0.0782279032627594
75,300,143.75,-0.0784708974352087
75,300,144.375,-0.0787148582007681
75,300,145,-0.0789598288937313
75,300,145.625,-0.0792058532726239
75,300,146.25,-0.0794529755559968
75,300,146.875,-0.0797012404593488
75,300,147.5,-0.0799506932333163
75,300,148.125,-0.0802013797032172
75,300,148.75,-0.0804533463100487
75,300,149.375,-0.080706640153097
75,300,150,-0.0809613090342436
75,300,150.625,-0.0812174015041577
75,300,151.25,-0.081474966910482
75,300,151.875,-0.0817340554482135
75,300,152.5,-0.0819947182124346
75,300,153.125,-0.0822570072536001
75,300,153.75,-0.0825209756355868
75,300,154.375,-0.0827866774967446
75,300,155,-0.0830541681141944
75,300,155.625,-0.0833235039716443
75,300,156.25,-0.0835947428310498
75,300,156.875,-0.0838679438084174
75,300,157.5,-0.0841431674541234
