"InsetL [um]","ResFreq [GHz]","Freq [GHz]","re(Z(1,1)) []","im(Z(1,1)) []"
25,300,359.375,1.1563968785642,13.6522918777238
25,300,360,1.14602805876401,13.795686225474
25,300,360.625,1.13604262031027,13.9376805978005
25,300,361.25,1.12642724115341,14.0783230147198
25,300,361.875,1.11716928613877,14.2176597431014
25,300,362.5,1.10825676859348,14.3557353806558
25,300,363.125,1.09967831448347,14.4925929352474
25,300,363.75,1.09142312894852,14.6282738998318
25,300,364.375,1.08348096503928,14.7628183232964
25,300,365,1.07584209449477,14.8962648774626
25,300,365.625,1.06849728041223,15.0286509204913
25,300,366.25,1.06143775167318,15.1600125569123
25,300,366.875,1.05465517900028,15.2903846944887
25,300,367.5,1.04814165253013,15.4198010981072
25,300,368.125,1.04188966079571,15.5482944408752
25,300,368.75,1.03589207102089,15.6758963525931
25,300,369.375,1.03014211063671,15.8026374657569
25,300,370,1.02463334993667,15.9285474592388
25,300,370.625,1.01935968579379,16.0536550997804
25,300,371.25,1.01431532636889,16.1779882814268
25,300,371.875,1.00949477674432,16.3015740630199
25,300,372.5,1.00489282542256,16.4244387038627
25,300,373.125,1.00050453163348,16.546607697658
25,300,373.75,0.996325213398256,16.6681058048194
25,300,374.375,0.992350436301792,16.7889570832446
25,300,375,0.988576002928791,16.9091849176386
